baseMean log2FoldChange lfcSE stat pvalue padj
ENSDARG00000004114 72.1024309247957 0.35193461695554 0.070636888141301 4.9823063588466 6.28308544777251e-07 0.000116970107419365
ENSDARG00000063371 78.669564252764 0.349567925882588 0.0703189443456607 4.97117710078592 6.65476249945607e-07 0.000123069034965106
ENSDARG00000029856 219.391697316961 0.208899390585805 0.0421553570195967 4.95546486508689 7.2157561355176e-07 0.000132565782950216
ENSDARG00000010791 164.428649127586 -0.237766115151141 0.0481547692745469 -4.93754032535293 7.91140510972906e-07 0.000144396070385088
ENSDARG00000056122 44.7001456757508 0.891757285850576 0.180747927287235 4.93370684374955 8.06835113263701e-07 0.000146159735728291
ENSDARG00000052455 58.5813655417121 0.432942101844491 0.0877709365667571 4.93263623221342 8.11271585958287e-07 0.000146159735728291
ENSDARG00000025948 51.5927099582448 0.411180037744415 0.0835046303699827 4.92403877392914 8.47760272988901e-07 0.000151150034005637
ENSDARG00000042747 88.4133706420829 0.281240848728211 0.0571213303012563 4.92356965856634 8.49796073012891e-07 0.000151150034005637
ENSDARG00000044575 212.616949513801 0.238766198824077 0.0486811978344193 4.90469030027156 9.35748623591356e-07 0.000165384685530308
ENSDARG00000098845 186.541150577397 -0.314691437585263 0.0642812563239902 -4.89553962665503 9.80363334992324e-07 0.000172180164337488
ENSDARG00000040100 32.2235090871329 0.750977243596873 0.153545844817809 4.89089916101573 1.00376381388551e-06 0.000173450507437747
ENSDARG00000103618 53.3789720271008 0.824282590598815 0.168544543965257 4.89059195395094 1.00533179669857e-06 0.000173450507437747
ENSDARG00000076223 84.4008137305568 0.529349230734767 0.108253155328678 4.88991964370514 1.00877149367136e-06 0.000173450507437747
ENSDARG00000098000 4.95394735827906 1.24564073616551 0.254773691721724 4.88920472026625 1.01244163696876e-06 0.000173450507437747
ENSDARG00000029370 150.149496728751 0.330048664258923 0.067617553491985 4.88110922703001 1.05490789487512e-06 0.00017962379856334
ENSDARG00000060069 75.2953256642457 0.534445866736966 0.109681911126946 4.8726892269264 1.10089326542713e-06 0.000185904398231272
ENSDARG00000087205 16.6418729551034 0.634926204407953 0.130323220315374 4.87193458595846 1.10510761347864e-06 0.000185904398231272
ENSDARG00000003399 125.078784592206 -0.306915947721054 0.0631804764324222 -4.85776564298832 1.18717805645295e-06 0.00019851465405059
ENSDARG00000102808 382.905638563275 0.261884616006478 0.0539244765499499 4.85650733695849 1.19474356561765e-06 0.000198590559939719
ENSDARG00000079631 171.440366224303 -0.227501550176963 0.0469681187345207 -4.84374414617023 1.2741498514805e-06 0.000210536299423628
ENSDARG00000037059 59.332404518034 0.404832190195873 0.083599606346175 4.84251311566607 1.28207170162242e-06 0.000210599130987094
ENSDARG00000030092 64.6934267587177 0.438666188658419 0.090650858770561 4.83907372315899 1.30445655757739e-06 0.000213023095733033
ENSDARG00000019856 27.6284940149214 0.486158838383144 0.100625408461477 4.83137257096712 1.35594992541448e-06 0.000220144777134881
